department,account_code,description,amount,fiscal_year,column_type,row_type,source_file,source_page
TOWN MANAGER,0112102 54106,INSURANCE/SURETY,500.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54106,INSURANCE/SURETY,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54106,INSURANCE/SURETY,500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54106,INSURANCE/SURETY,500.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54106,INSURANCE/SURETY,500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54129,BANK SERVICE CHARGES,0.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54129,BANK SERVICE CHARGES,156.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54129,BANK SERVICE CHARGES,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54129,BANK SERVICE CHARGES,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,0112102 54129,BANK SERVICE CHARGES,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,EXPENSES,120950.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,EXPENSES,93222.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,EXPENSES,121350.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,EXPENSES,127550.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,EXPENSES,127550.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,EXPENSES,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,TOWN MANAGER TOTAL,1028642.0,2024,budget,total,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,TOWN MANAGER TOTAL,966521.0,2024,actual,total,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,TOWN MANAGER TOTAL,1065998.0,2025,budget,total,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,TOWN MANAGER TOTAL,1076747.0,2026,request,total,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,TOWN MANAGER TOTAL,1076747.0,2026,manager,total,winchester_fy2026_budget_old.pdf,18
TOWN MANAGER,,TOWN MANAGER TOTAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,18
FINANCE COMMITTEE,0113101 51251,TEMPORARY,4000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113101 51251,TEMPORARY,2539.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113101 51251,TEMPORARY,4000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113101 51251,TEMPORARY,2800.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113101 51251,TEMPORARY,2800.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,PERSONAL,4000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,PERSONAL,2539.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,PERSONAL,4000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,PERSONAL,2800.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,PERSONAL,2800.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,PERSONAL,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53101,PRINTING & STATIONERY,3806.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53101,PRINTING & STATIONERY,3306.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53101,PRINTING & STATIONERY,500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53101,PRINTING & STATIONERY,200.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53101,PRINTING & STATIONERY,200.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53115,ADVERTISING,0.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53115,ADVERTISING,171.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53115,ADVERTISING,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53115,ADVERTISING,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 53115,ADVERTISING,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 54101,DUES AND MEMBERSHIPS,500.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 54101,DUES AND MEMBERSHIPS,295.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 54101,DUES AND MEMBERSHIPS,500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 54101,DUES AND MEMBERSHIPS,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,0113102 54101,DUES AND MEMBERSHIPS,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,EXPENSES,4306.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,EXPENSES,3772.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,EXPENSES,1000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,EXPENSES,200.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,EXPENSES,200.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,EXPENSES,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,FINANCE COMMITTEE TOTAL,8306.0,2024,budget,total,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,FINANCE COMMITTEE TOTAL,6310.0,2024,actual,total,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,FINANCE COMMITTEE TOTAL,5000.0,2025,budget,total,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,FINANCE COMMITTEE TOTAL,3000.0,2026,request,total,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,FINANCE COMMITTEE TOTAL,3000.0,2026,manager,total,winchester_fy2026_budget_old.pdf,19
FINANCE COMMITTEE,,FINANCE COMMITTEE TOTAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,19
COMPTROLLER,,Personal Services,538163.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Personal Services,571465.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Personal Services,578203.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Personal Services,578203.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Personal Services,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Other Expenses,15406.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Other Expenses,20850.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Other Expenses,21350.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Other Expenses,21350.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Other Expenses,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Managerial,2.0,2024,actual,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Managerial,2.0,2025,budget,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Managerial,2.0,2026,request,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Managerial,2.0,2026,manager,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Clerical,0.0,2024,actual,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Clerical,0.0,2025,budget,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Clerical,0.0,2026,request,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Clerical,0.0,2026,manager,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Professional/Technical,3.0,2024,actual,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Professional/Technical,3.0,2025,budget,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Professional/Technical,3.0,2026,request,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,,Professional/Technical,3.0,2026,manager,staffing,winchester_fy2026_budget_old.pdf,20
COMPTROLLER,0113301 51101,PERMANENT,539282.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51101,PERMANENT,538163.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51101,PERMANENT,569415.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51101,PERMANENT,575203.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51101,PERMANENT,575203.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51161,SICK LEAVE BUYBACK - NON-UNION,0.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51161,SICK LEAVE BUYBACK - NON-UNION,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51161,SICK LEAVE BUYBACK - NON-UNION,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51161,SICK LEAVE BUYBACK - NON-UNION,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51161,SICK LEAVE BUYBACK - NON-UNION,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51251,TEMPORARY,1000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51251,TEMPORARY,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51251,TEMPORARY,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51251,TEMPORARY,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51251,TEMPORARY,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51359,OVERTIME,2000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51359,OVERTIME,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51359,OVERTIME,2050.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51359,OVERTIME,3000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113301 51359,OVERTIME,3000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,PERSONAL SERVICES,542282.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,PERSONAL SERVICES,538163.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,PERSONAL SERVICES,571465.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,PERSONAL SERVICES,578203.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,PERSONAL SERVICES,578203.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,PERSONAL SERVICES,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52101,OFFICE SUPPLIES,300.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52101,OFFICE SUPPLIES,1622.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52101,OFFICE SUPPLIES,500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52101,OFFICE SUPPLIES,1000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52101,OFFICE SUPPLIES,1000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52137,"SUPPLIES, SMALL EQUIPMENT",500.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52137,"SUPPLIES, SMALL EQUIPMENT",365.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52137,"SUPPLIES, SMALL EQUIPMENT",500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52137,"SUPPLIES, SMALL EQUIPMENT",500.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52137,"SUPPLIES, SMALL EQUIPMENT",500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52250,EQUIPMENT LEASES/RENTALS,0.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52250,EQUIPMENT LEASES/RENTALS,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52250,EQUIPMENT LEASES/RENTALS,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52250,EQUIPMENT LEASES/RENTALS,3000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 52250,EQUIPMENT LEASES/RENTALS,3000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53115,ADVERTISING,0.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53115,ADVERTISING,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53115,ADVERTISING,3000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53115,ADVERTISING,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53118,PROF SERVICES,10000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53118,PROF SERVICES,5040.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53118,PROF SERVICES,10000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53118,PROF SERVICES,10000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53118,PROF SERVICES,10000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53122,TRAVEL - INSIDE MASS,2000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53122,TRAVEL - INSIDE MASS,1318.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53122,TRAVEL - INSIDE MASS,2500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53122,TRAVEL - INSIDE MASS,2500.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53122,TRAVEL - INSIDE MASS,2500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53166,TUITION,4000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53166,TUITION,3218.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53166,TUITION,3000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53166,TUITION,3000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 53166,TUITION,3000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54101,DUES AND MEMBERSHIPS,1350.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54101,DUES AND MEMBERSHIPS,1179.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54101,DUES AND MEMBERSHIPS,1350.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54101,DUES AND MEMBERSHIPS,1350.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54101,DUES AND MEMBERSHIPS,1350.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54102,RENTALS AND STORAGE,3000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54102,RENTALS AND STORAGE,2664.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54102,RENTALS AND STORAGE,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,0113302 54102,RENTALS AND STORAGE,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,EXPENSES,21150.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,EXPENSES,15406.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,EXPENSES,20850.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,EXPENSES,21350.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,EXPENSES,21350.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,EXPENSES,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,COMPTROLLER TOTAL,563432.0,2024,budget,total,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,COMPTROLLER TOTAL,553569.0,2024,actual,total,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,COMPTROLLER TOTAL,592315.0,2025,budget,total,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,COMPTROLLER TOTAL,599553.0,2026,request,total,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,COMPTROLLER TOTAL,599553.0,2026,manager,total,winchester_fy2026_budget_old.pdf,21
COMPTROLLER,,COMPTROLLER TOTAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,21
ASSESSOR,,Personal Services,293136.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Personal Services,310349.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Personal Services,304720.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Personal Services,304720.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Personal Services,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Other Expenses,72919.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Other Expenses,127330.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Other Expenses,127330.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Other Expenses,127330.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Other Expenses,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Managerial,1.0,2024,actual,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Managerial,1.0,2025,budget,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Managerial,1.0,2026,request,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Managerial,1.0,2026,manager,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Clerical,2.0,2024,actual,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Clerical,2.0,2025,budget,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Clerical,2.0,2026,request,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Clerical,2.0,2026,manager,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Professional/Technical,0.0,2024,actual,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Professional/Technical,0.0,2025,budget,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Professional/Technical,0.0,2026,request,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,,Professional/Technical,0.0,2026,manager,staffing,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51101,PERMANENT,293902.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51101,PERMANENT,275707.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51101,PERMANENT,292629.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51101,PERMANENT,287000.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51155,SICK LEAVE,7700.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51155,SICK LEAVE,7872.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51155,SICK LEAVE,8150.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51155,SICK LEAVE,8150.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51161,SICK LEAVE,2250.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51161,SICK LEAVE,2250.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51161,SICK LEAVE,2250.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51161,SICK LEAVE,2250.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51359,OVERTIME,1513.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51359,OVERTIME,1487.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51359,OVERTIME,1500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51359,OVERTIME,1500.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51900,AUTO ALLOWANCE,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51900,AUTO ALLOWANCE,5820.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51900,AUTO ALLOWANCE,5820.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113401 51900,AUTO ALLOWANCE,5820.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52101,OFFICE SUPPLIES,250.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52101,OFFICE SUPPLIES,1284.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52101,OFFICE SUPPLIES,250.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52101,OFFICE SUPPLIES,250.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52106,BOOKS AND,500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52106,BOOKS AND,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52106,BOOKS AND,500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 52106,BOOKS AND,500.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53101,PRINTING &,750.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53101,PRINTING &,677.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53101,PRINTING &,750.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53101,PRINTING &,750.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53106,REPRODUCING,50.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53106,REPRODUCING,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53106,REPRODUCING,50.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53106,REPRODUCING,50.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53117,AUTO ALLOWANCE,0.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53117,AUTO ALLOWANCE,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53117,AUTO ALLOWANCE,0.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53117,AUTO ALLOWANCE,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53118,PROF SERVICES,71700.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53118,PROF SERVICES,54495.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53118,PROF SERVICES,106500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53118,PROF SERVICES,106500.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53128,COM R&M TOOLS,500.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53128,COM R&M TOOLS,77.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53128,COM R&M TOOLS,500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53128,COM R&M TOOLS,500.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53149,CO/R&M FURN,750.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53149,CO/R&M FURN,0.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53149,CO/R&M FURN,750.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,22
ASSESSOR,0113402 53149,CO/R&M FURN,750.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,22
